"","Country","Date","Recovered"
"14878","Nepal",2020-01-10,3
"14879","Nepal",2020-01-11,0
"14880","Nepal",2020-01-12,890
"14881","Nepal",2020-01-13,2
"14882","Nepal",2020-01-14,0
"14883","Nepal",2020-01-15,22
"14884","Nepal",2020-01-16,1632
"14885","Nepal",2020-01-17,0
"14886","Nepal",2020-01-18,41
"14887","Nepal",2020-01-19,0
"14888","Nepal",2020-01-20,0
"14889","Nepal",2020-01-21,0
"14890","Nepal",2020-01-22,0
"14891","Nepal",2020-01-23,0
"14892","Nepal",2020-01-24,9
"14893","Nepal",2020-01-25,0
"14894","Nepal",2020-01-26,0
"14895","Nepal",2020-01-27,0
"14896","Nepal",2020-01-28,0
"14897","Nepal",2020-01-29,0
"14898","Nepal",2020-01-30,0
"14899","Nepal",2020-01-31,0
"14900","Nepal",2020-02-01,0
"14901","Nepal",2020-02-02,0
"14902","Nepal",2020-02-03,0
"14903","Nepal",2020-02-04,0
"14904","Nepal",2020-02-05,27
"14905","Nepal",2020-02-06,0
"14906","Nepal",2020-02-07,0
"14907","Nepal",2020-02-08,0
"14908","Nepal",2020-02-09,0
"14909","Nepal",2020-02-10,0
"14910","Nepal",2020-02-11,0
"14911","Nepal",2020-02-12,0
"14912","Nepal",2020-02-13,0
"14913","Nepal",2020-02-14,0
"14914","Nepal",2020-02-15,0
"14915","Nepal",2020-02-16,2
"14916","Nepal",2020-02-17,0
"14917","Nepal",2020-02-18,0
"14918","Nepal",2020-02-19,0
"14919","Nepal",2020-02-20,0
"14920","Nepal",2020-02-21,0
"14921","Nepal",2020-02-22,0
"14922","Nepal",2020-02-23,0
"14923","Nepal",2020-02-24,0
"14924","Nepal",2020-02-25,0
"14925","Nepal",2020-02-26,0
"14926","Nepal",2020-02-27,0
"14927","Nepal",2020-02-28,0
"14928","Nepal",2020-02-29,0
"14929","Nepal",2020-03-01,0
"14930","Nepal",2020-03-02,0
"14931","Nepal",2020-03-03,0
"14932","Nepal",2020-03-04,0
"14933","Nepal",2020-03-05,5
"14934","Nepal",2020-03-06,0
"14935","Nepal",2020-03-07,0
"14936","Nepal",2020-03-08,17
"14937","Nepal",2020-03-09,27
"14938","Nepal",2020-03-10,3
"14939","Nepal",2020-03-11,0
"14940","Nepal",2020-03-12,0
"14941","Nepal",2020-03-13,0
"14942","Nepal",2020-03-14,0
"14943","Nepal",2020-03-15,0
"14944","Nepal",2020-03-16,0
"14945","Nepal",2020-03-17,8
"14946","Nepal",2020-03-18,3
"14947","Nepal",2020-03-19,0
"14948","Nepal",2020-03-20,0
"14949","Nepal",2020-03-21,0
"14950","Nepal",2020-03-22,16
"14951","Nepal",2020-03-23,0
"14952","Nepal",2020-03-24,0
"14953","Nepal",2020-03-25,0
"14954","Nepal",2020-03-26,0
"14955","Nepal",2020-03-27,0
"14956","Nepal",2020-03-28,537
"14957","Nepal",2020-03-29,0
"14958","Nepal",2020-03-30,0
"14959","Nepal",2020-03-31,0
"14960","Nepal",2020-04-01,0
"14961","Nepal",2020-04-02,0
"14962","Nepal",2020-04-03,0
"14963","Nepal",2020-04-04,2
"14964","Nepal",2020-04-05,0
"14965","Nepal",2020-04-06,0
"14966","Nepal",2020-04-07,0
"14967","Nepal",2020-04-08,0
"14968","Nepal",2020-04-09,0
"14969","Nepal",2020-04-10,1
"14970","Nepal",2020-04-11,0
"14971","Nepal",2020-04-12,0
"14972","Nepal",2020-04-13,0
"14973","Nepal",2020-04-14,1
"14974","Nepal",2020-04-15,7
"14975","Nepal",2020-04-16,0
"14976","Nepal",2020-04-17,0
"14977","Nepal",2020-04-18,29
"14978","Nepal",2020-04-19,0
"14979","Nepal",2020-04-20,0
"14980","Nepal",2020-04-21,1
"14981","Nepal",2020-04-22,0
"14982","Nepal",2020-04-23,0
"14983","Nepal",2020-04-24,0
"14984","Nepal",2020-04-25,0
"14985","Nepal",2020-04-26,0
"14986","Nepal",2020-04-27,0
"14987","Nepal",2020-04-28,0
"14988","Nepal",2020-04-29,0
"14989","Nepal",2020-04-30,0
"14990","Nepal",2020-05-01,0
"14991","Nepal",2020-05-02,0
"14992","Nepal",2020-05-03,1
"14993","Nepal",2020-05-04,62
"14994","Nepal",2020-05-05,0
"14995","Netherlands",2020-01-01,0
"14996","Netherlands",2020-01-02,0
"14997","Netherlands",2020-01-03,24
"14998","Netherlands",2020-01-04,0
"14999","Netherlands",2020-01-05,0
"15000","Netherlands",2020-01-06,0
"15001","Netherlands",2020-01-07,0
"15002","Netherlands",2020-01-08,0
"15003","Netherlands",2020-01-09,0
"15004","Netherlands",2020-01-10,0
"15005","Netherlands",2020-01-11,0
"15006","Netherlands",2020-01-12,0
"15007","Netherlands",2020-01-13,0
"15008","Netherlands",2020-01-14,0
"15009","Netherlands",2020-01-15,0
"15010","Netherlands",2020-01-16,0
"15011","Netherlands",2020-01-17,0
"15012","Netherlands",2020-01-18,0
"15013","Netherlands",2020-01-19,0
"15014","Netherlands",2020-01-20,0
"15015","Netherlands",2020-01-21,0
"15016","Netherlands",2020-01-22,0
"15017","Netherlands",2020-01-23,0
"15018","Netherlands",2020-01-24,0
"15019","Netherlands",2020-01-25,0
"15020","Netherlands",2020-01-26,2
"15021","Netherlands",2020-01-27,505
"15022","Netherlands",2020-01-28,2
"15023","Netherlands",2020-01-29,0
"15024","Netherlands",2020-01-30,0
"15025","Netherlands",2020-01-31,0
"15026","Netherlands",2020-02-01,0
"15027","Netherlands",2020-02-02,0
"15028","Netherlands",2020-02-03,0
"15029","Netherlands",2020-02-04,0
"15030","Netherlands",2020-02-05,3
"15031","Netherlands",2020-02-06,0
"15032","Netherlands",2020-02-07,0
"15033","Netherlands",2020-02-08,0
"15034","Netherlands",2020-02-09,0
"15035","Netherlands",2020-02-10,0
"15036","Netherlands",2020-02-11,0
"15037","Netherlands",2020-02-12,0
"15038","Netherlands",2020-02-13,15
"15039","Netherlands",2020-02-14,0
"15040","Netherlands",2020-02-15,0
"15041","Netherlands",2020-02-16,0
"15042","Netherlands",2020-02-17,1
"15043","Netherlands",2020-02-18,0
"15044","Netherlands",2020-02-19,0
"15045","Netherlands",2020-02-20,0
"15046","Netherlands",2020-02-21,0
"15047","Netherlands",2020-02-22,2194
"15048","Netherlands",2020-02-23,0
"15049","Netherlands",2020-02-24,0
"15050","Netherlands",2020-02-25,2
"15051","Netherlands",2020-02-26,33
"15052","Netherlands",2020-02-27,0
"15053","Netherlands",2020-02-28,0
"15054","Netherlands",2020-02-29,0
"15055","Netherlands",2020-03-01,0
"15056","Netherlands",2020-03-02,0
"15057","Netherlands",2020-03-03,0
"15058","Netherlands",2020-03-04,0
"15059","Netherlands",2020-03-05,0
"15060","Netherlands",2020-03-06,0
"15061","Netherlands",2020-03-07,9
"15062","Netherlands",2020-03-08,14
"15063","Netherlands",2020-03-09,4
"15064","Netherlands",2020-03-10,14
"15065","Netherlands",2020-03-11,296
"15066","Netherlands",2020-03-12,6
"15067","Netherlands",2020-03-13,0
"15068","Netherlands",2020-03-14,1
"15069","Netherlands",2020-03-15,952
"15070","Netherlands",2020-03-16,0
"15071","Netherlands",2020-03-17,3
"15072","Netherlands",2020-03-18,0
"15073","Netherlands",2020-03-19,0
"15074","Netherlands",2020-03-20,0
"15075","Netherlands",2020-03-21,1369
"15076","Netherlands",2020-03-22,0
"15077","Netherlands",2020-03-23,0
"15078","Netherlands",2020-03-24,0
"15079","Netherlands",2020-03-25,0
"15080","Netherlands",2020-03-26,0
"15081","Netherlands",2020-03-27,4
"15082","Netherlands",2020-03-28,0
"15083","Netherlands",2020-03-29,0
"15084","Netherlands",2020-03-30,0
"15085","Netherlands",2020-03-31,0
"15086","Netherlands",2020-04-01,6
"15087","Netherlands",2020-04-02,0
"15088","Netherlands",2020-04-03,0
"15089","Netherlands",2020-04-04,25
"15090","Netherlands",2020-04-05,0
"15091","Netherlands",2020-04-06,0
"15092","Netherlands",2020-04-07,0
"15093","Netherlands",2020-04-08,0
"15094","Netherlands",2020-04-09,0
"15095","Netherlands",2020-04-10,0
"15096","Netherlands",2020-04-11,0
"15097","Netherlands",2020-04-12,1
"15098","Netherlands",2020-04-13,0
"15099","Netherlands",2020-04-14,0
"15100","Netherlands",2020-04-15,0
"15101","Netherlands",2020-04-16,0
"15102","Netherlands",2020-04-17,0
"15103","Netherlands",2020-04-18,0
"15104","Netherlands",2020-04-19,0
"15105","Netherlands",2020-04-20,0
"15106","Netherlands",2020-04-21,0
"15107","Netherlands",2020-04-22,0
"15108","Netherlands",2020-04-23,0
"15109","Netherlands",2020-04-24,1
"15110","Netherlands",2020-04-25,0
"15111","Netherlands",2020-04-26,0
"15112","Netherlands",2020-04-27,5
"15113","Netherlands",2020-04-28,0
"15114","Netherlands",2020-04-29,0
"15115","Netherlands",2020-04-30,0
"15116","Netherlands",2020-05-01,0
"15117","Netherlands",2020-05-02,0
"15118","Netherlands",2020-05-03,4
"15119","Netherlands",2020-05-04,0
"15120","Netherlands",2020-05-05,0
"15121","New Zealand",2020-01-01,6
"15122","New Zealand",2020-01-02,12
"15123","New Zealand",2020-01-03,4
"15124","New Zealand",2020-01-04,0
"15125","New Zealand",2020-01-05,0
"15126","New Zealand",2020-01-06,0
"15127","New Zealand",2020-01-07,0
"15128","New Zealand",2020-01-08,0
"15129","New Zealand",2020-01-09,0
"15130","New Zealand",2020-01-10,0
"15131","New Zealand",2020-01-11,0
"15132","New Zealand",2020-01-12,0
"15133","New Zealand",2020-01-13,0
"15134","New Zealand",2020-01-14,0
"15135","New Zealand",2020-01-15,4
"15136","New Zealand",2020-01-16,7
"15137","New Zealand",2020-01-17,0
"15138","New Zealand",2020-01-18,0
"15139","New Zealand",2020-01-19,0
"15140","New Zealand",2020-01-20,0
"15141","New Zealand",2020-01-21,450
"15142","New Zealand",2020-01-22,0
"15143","New Zealand",2020-01-23,0
"15144","New Zealand",2020-01-24,0
"15145","New Zealand",2020-01-25,0
"15146","New Zealand",2020-01-26,116
"15147","New Zealand",2020-01-27,0
"15148","New Zealand",2020-01-28,0
"15149","New Zealand",2020-01-29,0
"15150","New Zealand",2020-01-30,0
"15151","New Zealand",2020-01-31,2
"15152","New Zealand",2020-02-01,0
"15153","New Zealand",2020-02-02,0
"15154","New Zealand",2020-02-03,0
"15155","New Zealand",2020-02-04,1
"15156","New Zealand",2020-02-05,0
"15157","New Zealand",2020-02-06,0
"15158","New Zealand",2020-02-07,0
"15159","New Zealand",2020-02-08,0
"15160","New Zealand",2020-02-09,0
"15161","New Zealand",2020-02-10,0
"15162","New Zealand",2020-02-11,2
"15163","New Zealand",2020-02-12,0
"15164","New Zealand",2020-02-13,15
"15165","New Zealand",2020-02-14,0
"15166","New Zealand",2020-02-15,0
"15167","New Zealand",2020-02-16,0
"15168","New Zealand",2020-02-17,0
"15169","New Zealand",2020-02-18,0
"15170","New Zealand",2020-02-19,0
"15171","New Zealand",2020-02-20,0
"15172","New Zealand",2020-02-21,0
"15173","New Zealand",2020-02-22,0
"15174","New Zealand",2020-02-23,0
"15175","New Zealand",2020-02-24,0
"15176","New Zealand",2020-02-25,0
"15177","New Zealand",2020-02-26,0
"15178","New Zealand",2020-02-27,0
"15179","New Zealand",2020-02-28,0
"15180","New Zealand",2020-02-29,0
"15181","New Zealand",2020-03-01,0
"15182","New Zealand",2020-03-02,0
"15183","New Zealand",2020-03-03,0
"15184","New Zealand",2020-03-04,0
"15185","New Zealand",2020-03-05,0
"15186","New Zealand",2020-03-06,0
"15187","New Zealand",2020-03-07,0
"15188","New Zealand",2020-03-08,0
"15189","New Zealand",2020-03-09,0
"15190","New Zealand",2020-03-10,0
"15191","New Zealand",2020-03-11,0
"15192","New Zealand",2020-03-12,0
"15193","New Zealand",2020-03-13,0
"15194","New Zealand",2020-03-14,0
"15195","New Zealand",2020-03-15,0
"15196","New Zealand",2020-03-16,0
"15197","New Zealand",2020-03-17,0
"15198","New Zealand",2020-03-18,0
"15199","New Zealand",2020-03-19,0
"15200","New Zealand",2020-03-20,0
"15201","New Zealand",2020-03-21,0
"15202","New Zealand",2020-03-22,0
"15203","New Zealand",2020-03-23,0
"15204","New Zealand",2020-03-24,0
"15205","New Zealand",2020-03-25,0
"15206","New Zealand",2020-03-26,452
"15207","New Zealand",2020-03-27,0
"15208","New Zealand",2020-03-28,0
"15209","New Zealand",2020-03-29,0
"15210","New Zealand",2020-03-30,0
"15211","New Zealand",2020-03-31,0
"15212","New Zealand",2020-04-01,0
"15213","New Zealand",2020-04-02,0
"15214","New Zealand",2020-04-03,0
"15215","New Zealand",2020-04-04,0
"15216","New Zealand",2020-04-05,0
"15217","New Zealand",2020-04-06,0
"15218","New Zealand",2020-04-07,0
"15219","New Zealand",2020-04-08,0
"15220","New Zealand",2020-04-09,0
"15221","New Zealand",2020-04-10,0
"15222","New Zealand",2020-04-11,0
"15223","New Zealand",2020-04-12,0
"15224","New Zealand",2020-04-13,0
"15225","New Zealand",2020-04-14,0
"15226","New Zealand",2020-04-15,0
"15227","New Zealand",2020-04-16,0
"15228","New Zealand",2020-04-17,0
"15229","New Zealand",2020-04-18,0
"15230","New Zealand",2020-04-19,0
"15231","New Zealand",2020-04-20,0
"15232","New Zealand",2020-04-21,0
"15233","New Zealand",2020-04-22,0
"15234","New Zealand",2020-04-23,0
"15235","New Zealand",2020-04-24,0
"15236","New Zealand",2020-04-25,0
"15237","New Zealand",2020-04-26,0
"15238","New Zealand",2020-04-27,0
"15239","New Zealand",2020-04-28,0
"15240","New Zealand",2020-04-29,0
"15241","New Zealand",2020-04-30,0
"15242","New Zealand",2020-05-01,0
"15243","New Zealand",2020-05-02,0
"15244","New Zealand",2020-05-03,0
"15245","New Zealand",2020-05-04,0
"15246","New Zealand",2020-05-05,0
"15247","Nicaragua",2020-01-01,0
"15248","Nicaragua",2020-01-02,0
"15249","Nicaragua",2020-01-03,0
"15250","Nicaragua",2020-01-04,0
"15251","Nicaragua",2020-01-05,0
"15252","Nicaragua",2020-01-06,0
"15253","Nicaragua",2020-01-07,0
"15254","Nicaragua",2020-01-08,0
"15255","Nicaragua",2020-01-09,0
"15256","Nicaragua",2020-01-10,0
"15257","Nicaragua",2020-01-11,0
"15258","Nicaragua",2020-01-12,0
"15259","Nicaragua",2020-01-13,0
"15260","Nicaragua",2020-01-14,0
"15261","Nicaragua",2020-01-15,0
"15262","Nicaragua",2020-01-16,0
"15263","Nicaragua",2020-01-17,0
"15264","Nicaragua",2020-01-18,0
"15265","Nicaragua",2020-01-19,0
"15266","Nicaragua",2020-01-20,0
"15267","Nicaragua",2020-01-21,0
"15268","Nicaragua",2020-01-22,0
"15269","Nicaragua",2020-01-23,0
"15270","Nicaragua",2020-01-24,0
"15271","Nicaragua",2020-01-25,0
"15272","Nicaragua",2020-01-26,0
"15273","Nicaragua",2020-01-27,0
"15274","Nicaragua",2020-01-28,0
"15275","Nicaragua",2020-01-29,0
"15276","Nicaragua",2020-01-30,0
"15277","Nicaragua",2020-01-31,0
"15278","Nicaragua",2020-02-01,0
"15279","Nicaragua",2020-02-02,0
"15280","Nicaragua",2020-02-03,0
"15281","Nicaragua",2020-02-04,0
"15282","Nicaragua",2020-02-05,0
"15283","Nicaragua",2020-02-06,0
"15284","Nicaragua",2020-02-07,0
"15285","Nicaragua",2020-02-08,0
"15286","Nicaragua",2020-02-09,0
"15287","Nicaragua",2020-02-10,0
"15288","Nicaragua",2020-02-11,0
"15289","Nicaragua",2020-02-12,0
"15290","Nicaragua",2020-02-13,0
"15291","Nicaragua",2020-02-14,0
"15292","Nicaragua",2020-02-15,0
"15293","Nicaragua",2020-02-16,0
"15294","Nicaragua",2020-02-17,0
"15295","Nicaragua",2020-02-18,0
"15296","Nicaragua",2020-02-19,0
"15297","Nicaragua",2020-02-20,0
"15298","Nicaragua",2020-02-21,0
"15299","Nicaragua",2020-02-22,0
"15300","Nicaragua",2020-02-23,0
"15301","Nicaragua",2020-02-24,0
"15302","Nicaragua",2020-02-25,0
"15303","Nicaragua",2020-02-26,0
"15304","Nicaragua",2020-02-27,0
"15305","Nicaragua",2020-02-28,0
"15306","Nicaragua",2020-02-29,0
"15307","Nicaragua",2020-03-01,0
"15308","Nicaragua",2020-03-02,0
"15309","Nicaragua",2020-03-03,0
"15310","Nicaragua",2020-03-04,0
"15311","Nicaragua",2020-03-05,0
"15312","Nicaragua",2020-03-06,0
"15313","Nicaragua",2020-03-07,0
"15314","Nicaragua",2020-03-08,0
"15315","Nicaragua",2020-03-09,0
"15316","Nicaragua",2020-03-10,0
"15317","Nicaragua",2020-03-11,0
"15318","Nicaragua",2020-03-12,0
"15319","Nicaragua",2020-03-13,0
"15320","Nicaragua",2020-03-14,0
"15321","Nicaragua",2020-03-15,0
"15322","Nicaragua",2020-03-16,0
"15323","Nicaragua",2020-03-17,0
"15324","Nicaragua",2020-03-18,0
"15325","Nicaragua",2020-03-19,0
"15326","Nicaragua",2020-03-20,0
"15327","Nicaragua",2020-03-21,0
"15328","Nicaragua",2020-03-22,0
"15329","Nicaragua",2020-03-23,0
"15330","Nicaragua",2020-03-24,0
"15331","Nicaragua",2020-03-25,0
"15332","Nicaragua",2020-03-26,0
"15333","Nicaragua",2020-03-27,0
"15334","Nicaragua",2020-03-28,0
"15335","Nicaragua",2020-03-29,0
"15336","Nicaragua",2020-03-30,0
"15337","Nicaragua",2020-03-31,0
"15338","Nicaragua",2020-04-01,0
"15339","Nicaragua",2020-04-02,0
"15340","Nicaragua",2020-04-03,0
"15341","Nicaragua",2020-04-04,0
"15342","Nicaragua",2020-04-05,0
"15343","Nicaragua",2020-04-06,0
"15344","Nicaragua",2020-04-07,0
"15345","Nicaragua",2020-04-08,0
"15346","Nicaragua",2020-04-09,0
"15347","Nicaragua",2020-04-10,0
"15348","Nicaragua",2020-04-11,0
"15349","Nicaragua",2020-04-12,0
"15350","Nicaragua",2020-04-13,0
"15351","Nicaragua",2020-04-14,0
"15352","Nicaragua",2020-04-15,0
"15353","Nicaragua",2020-04-16,0
"15354","Nicaragua",2020-04-17,0
"15355","Nicaragua",2020-04-18,0
"15356","Nicaragua",2020-04-19,0
"15357","Nicaragua",2020-04-20,0
"15358","Nicaragua",2020-04-21,0
"15359","Nicaragua",2020-04-22,0
"15360","Nicaragua",2020-04-23,0
"15361","Nicaragua",2020-04-24,49
"15362","Nicaragua",2020-04-25,12
"15363","Nicaragua",2020-04-26,27
"15364","Nicaragua",2020-04-27,0
"15365","Nicaragua",2020-04-28,0
"15366","Nicaragua",2020-04-29,1
"15367","Nicaragua",2020-04-30,28
"15368","Nicaragua",2020-05-01,2
"15369","Nicaragua",2020-05-02,0
"15370","Nicaragua",2020-05-03,7
"15371","Nicaragua",2020-05-04,198
"15372","Nicaragua",2020-05-05,0
"15373","Niger",2020-01-01,0
"15374","Niger",2020-01-02,0
"15375","Niger",2020-01-03,0
"15376","Niger",2020-01-04,0
"15377","Niger",2020-01-05,0
"15378","Niger",2020-01-06,0
"15379","Niger",2020-01-07,0
"15380","Niger",2020-01-08,0
"15381","Niger",2020-01-09,2
"15382","Niger",2020-01-10,0
"15383","Niger",2020-01-11,0
"15384","Niger",2020-01-12,0
"15385","Niger",2020-01-13,3
"15386","Niger",2020-01-14,0
"15387","Niger",2020-01-15,100
"15388","Niger",2020-01-16,0
"15389","Niger",2020-01-17,0
"15390","Niger",2020-01-18,9
"15391","Niger",2020-01-19,466
"15392","Niger",2020-01-20,3
"15393","Niger",2020-01-21,0
"15394","Niger",2020-01-22,0
"15395","Niger",2020-01-23,0
"15396","Niger",2020-01-24,0
"15397","Niger",2020-01-25,1
"15398","Niger",2020-01-26,0
"15399","Niger",2020-01-27,1
"15400","Niger",2020-01-28,0
"15401","Niger",2020-01-29,4
"15402","Niger",2020-01-30,35
"15403","Niger",2020-01-31,0
"15404","Niger",2020-02-01,0
"15405","Niger",2020-02-02,0
"15406","Niger",2020-02-03,3
"15407","Niger",2020-02-04,0
"15408","Niger",2020-02-05,24
"15409","Niger",2020-02-06,0
"15410","Niger",2020-02-07,0
"15411","Niger",2020-02-08,0
"15412","Niger",2020-02-09,5
"15413","Niger",2020-02-10,0
"15414","Niger",2020-02-11,0
"15415","Niger",2020-02-12,0
"15416","Niger",2020-02-13,0
"15417","Niger",2020-02-14,1044
"15418","Niger",2020-02-15,0
"15419","Niger",2020-02-16,0
"15420","Niger",2020-02-17,6
"15421","Niger",2020-02-18,2977
"15422","Niger",2020-02-19,0
"15423","Niger",2020-02-20,10
"15424","Niger",2020-02-21,0
"15425","Niger",2020-02-22,0
"15426","Niger",2020-02-23,0
"15427","Niger",2020-02-24,0
"15428","Niger",2020-02-25,0
"15429","Niger",2020-02-26,0
"15430","Niger",2020-02-27,0
"15431","Niger",2020-02-28,5
"15432","Niger",2020-02-29,15
"15433","Niger",2020-03-01,13
"15434","Niger",2020-03-02,1
"15435","Niger",2020-03-03,982
"15436","Niger",2020-03-04,18
"15437","Niger",2020-03-05,0
"15438","Niger",2020-03-06,16
"15439","Niger",2020-03-07,1302
"15440","Niger",2020-03-08,0
"15441","Niger",2020-03-09,50
"15442","Niger",2020-03-10,0
"15443","Niger",2020-03-11,0
"15444","Niger",2020-03-12,0
"15445","Niger",2020-03-13,598
"15446","Niger",2020-03-14,0
"15447","Niger",2020-03-15,12
"15448","Niger",2020-03-16,0
"15449","Niger",2020-03-17,0
"15450","Niger",2020-03-18,0
"15451","Niger",2020-03-19,0
"15452","Niger",2020-03-20,0
"15453","Niger",2020-03-21,0
"15454","Niger",2020-03-22,0
"15455","Niger",2020-03-23,0
"15456","Niger",2020-03-24,0
"15457","Niger",2020-03-25,0
"15458","Niger",2020-03-26,0
"15459","Niger",2020-03-27,44
"15460","Niger",2020-03-28,5
"15461","Niger",2020-03-29,0
"15462","Niger",2020-03-30,0
"15463","Niger",2020-03-31,0
"15464","Niger",2020-04-01,0
"15465","Niger",2020-04-02,0
"15466","Niger",2020-04-03,1
"15467","Niger",2020-04-04,0
"15468","Niger",2020-04-05,0
"15469","Niger",2020-04-06,0
"15470","Niger",2020-04-07,3
"15471","Niger",2020-04-08,0
"15472","Niger",2020-04-09,0
"15473","Niger",2020-04-10,2
"15474","Niger",2020-04-11,0
"15475","Niger",2020-04-12,1
"15476","Niger",2020-04-13,12
"15477","Niger",2020-04-14,0
"15478","Niger",2020-04-15,0
"15479","Niger",2020-04-16,0
"15480","Niger",2020-04-17,0
"15481","Niger",2020-04-18,5
"15482","Niger",2020-04-19,0
"15483","Niger",2020-04-20,5
"15484","Niger",2020-04-21,1
"15485","Niger",2020-04-22,0
"15486","Niger",2020-04-23,0
"15487","Niger",2020-04-24,0
"15488","Niger",2020-04-25,3
"15489","Niger",2020-04-26,0
"15490","Niger",2020-04-27,17
"15491","Niger",2020-04-28,8
"15492","Niger",2020-04-29,15
"15493","Niger",2020-04-30,6
"15494","Niger",2020-05-01,0
"15495","Niger",2020-05-02,0
"15496","Niger",2020-05-03,0
"15497","Niger",2020-05-04,0
"15498","Niger",2020-05-05,0
"15499","Nigeria",2020-01-01,0
"15500","Nigeria",2020-01-02,12
"15501","Nigeria",2020-01-03,3
"15502","Nigeria",2020-01-04,0
"15503","Nigeria",2020-01-05,0
"15504","Nigeria",2020-01-06,0
"15505","Nigeria",2020-01-07,12
"15506","Nigeria",2020-01-08,0
"15507","Nigeria",2020-01-09,0
"15508","Nigeria",2020-01-10,0
"15509","Nigeria",2020-01-11,4
"15510","Nigeria",2020-01-12,0
"15511","Nigeria",2020-01-13,1219
"15512","Nigeria",2020-01-14,0
"15513","Nigeria",2020-01-15,0
"15514","Nigeria",2020-01-16,0
"15515","Nigeria",2020-01-17,0
"15516","Nigeria",2020-01-18,0
"15517","Nigeria",2020-01-19,0
"15518","Nigeria",2020-01-20,1
"15519","Nigeria",2020-01-21,0
"15520","Nigeria",2020-01-22,0
"15521","Nigeria",2020-01-23,8
"15522","Nigeria",2020-01-24,0
"15523","Nigeria",2020-01-25,0
"15524","Nigeria",2020-01-26,0
"15525","Nigeria",2020-01-27,0
"15526","Nigeria",2020-01-28,0
"15527","Nigeria",2020-01-29,0
"15528","Nigeria",2020-01-30,0
"15529","Nigeria",2020-01-31,7
"15530","Nigeria",2020-02-01,73
"15531","Nigeria",2020-02-02,0
"15532","Nigeria",2020-02-03,170
"15533","Nigeria",2020-02-04,0
"15534","Nigeria",2020-02-05,0
"15535","Nigeria",2020-02-06,0
"15536","Nigeria",2020-02-07,0
"15537","Nigeria",2020-02-08,0
"15538","Nigeria",2020-02-09,0
"15539","Nigeria",2020-02-10,0
"15540","Nigeria",2020-02-11,0
"15541","Nigeria",2020-02-12,1
"15542","Nigeria",2020-02-13,0
"15543","Nigeria",2020-02-14,0
"15544","Nigeria",2020-02-15,0
"15545","Nigeria",2020-02-16,0
"15546","Nigeria",2020-02-17,0
"15547","Nigeria",2020-02-18,2
"15548","Nigeria",2020-02-19,4
"15549","Nigeria",2020-02-20,0
"15550","Nigeria",2020-02-21,0
"15551","Nigeria",2020-02-22,0
"15552","Nigeria",2020-02-23,0
"15553","Nigeria",2020-02-24,2
"15554","Nigeria",2020-02-25,0
"15555","Nigeria",2020-02-26,7
"15556","Nigeria",2020-02-27,86
"15557","Nigeria",2020-02-28,0
"15558","Nigeria",2020-02-29,0
"15559","Nigeria",2020-03-01,0
"15560","Nigeria",2020-03-02,0
"15561","Nigeria",2020-03-03,0
"15562","Nigeria",2020-03-04,0
"15563","Nigeria",2020-03-05,0
"15564","Nigeria",2020-03-06,0
"15565","Nigeria",2020-03-07,1
"15566","Nigeria",2020-03-08,3
"15567","Nigeria",2020-03-09,0
"15568","Nigeria",2020-03-10,0
"15569","Nigeria",2020-03-11,0
"15570","Nigeria",2020-03-12,6
"15571","Nigeria",2020-03-13,2
"15572","Nigeria",2020-03-14,73
"15573","Nigeria",2020-03-15,0
"15574","Nigeria",2020-03-16,0
"15575","Nigeria",2020-03-17,5
"15576","Nigeria",2020-03-18,493
"15577","Nigeria",2020-03-19,2
"15578","Nigeria",2020-03-20,0
"15579","Nigeria",2020-03-21,0
"15580","Nigeria",2020-03-22,0
"15581","Nigeria",2020-03-23,0
"15582","Nigeria",2020-03-24,1
"15583","Nigeria",2020-03-25,17
"15584","Nigeria",2020-03-26,0
"15585","Nigeria",2020-03-27,0
"15586","Nigeria",2020-03-28,0
"15587","Nigeria",2020-03-29,5
"15588","Nigeria",2020-03-30,262
"15589","Nigeria",2020-03-31,0
"15590","Nigeria",2020-04-01,0
"15591","Nigeria",2020-04-02,0
"15592","Nigeria",2020-04-03,0
"15593","Nigeria",2020-04-04,15
"15594","Nigeria",2020-04-05,0
"15595","Nigeria",2020-04-06,0
"15596","Nigeria",2020-04-07,0
"15597","Nigeria",2020-04-08,1
"15598","Nigeria",2020-04-09,0
"15599","Nigeria",2020-04-10,0
"15600","Nigeria",2020-04-11,0
"15601","Nigeria",2020-04-12,0
"15602","Nigeria",2020-04-13,657
"15603","Nigeria",2020-04-14,0
"15604","Nigeria",2020-04-15,0
"15605","Nigeria",2020-04-16,1
"15606","Nigeria",2020-04-17,304
"15607","Nigeria",2020-04-18,0
"15608","Nigeria",2020-04-19,7
"15609","Nigeria",2020-04-20,0
"15610","Nigeria",2020-04-21,4
"15611","Nigeria",2020-04-22,0
"15612","Nigeria",2020-04-23,0
"15613","Nigeria",2020-04-24,0
"15614","Nigeria",2020-04-25,0
"15615","Nigeria",2020-04-26,0
"15616","Nigeria",2020-04-27,0
"15617","Nigeria",2020-04-28,5
"15618","Nigeria",2020-04-29,3
"15619","Nigeria",2020-04-30,1
"15620","Nigeria",2020-05-01,712
"15621","Nigeria",2020-05-02,28
"15622","Nigeria",2020-05-03,0
"15623","Nigeria",2020-05-04,5
"15624","Nigeria",2020-05-05,1036
"15625","Macedonia",2020-01-01,0
